order_id,customer_id,order_date,status,region_code
O004058,C00421,2026-05-20 13:44:22,CANCELLED,WEST
O004059,C00628,2024-09-25 02:33:54,DELIVERED,WEST
O004060,C00388,2024-10-07 09:00:09,DELIVERED,WEST
O004061,C00700,2026-02-20 08:10:05,DELIVERED,NORTH
O004062,C00185,2025-07-12 11:26:15,PLACED,WEST
O004063,C00536,2026-06-09 07:35:41,DELIVERED,WEST
O004064,C00363,2026-06-26 13:33:33,DELIVERED,WEST
O004065,C00469,2026-04-26 23:40:04,PLACED,WEST
O004066,C00802,2025-06-20 01:42:22,DELIVERED,WEST
O004067,C00272,2025-09-08 18:17:11,PLACED,WEST
O004068,C00150,2026-03-02 00:26:37,DELIVERED,SOUTH
O004069,C00835,2025-08-07 20:36:22,RETURNED,WEST
O004070,C00858,2025-12-05 08:59:36,DELIVERED,NORTH
O004071,C00286,2024-11-10 20:55:02,DELIVERED,NORTH
O004072,,2024-12-16 19:23:50,SHIPPED,NORTH
O004073,C00717,2025-09-14 20:13:42,DELIVERED,SOUTH
O004074,C00897,2025-09-07 07:34:27,SHIPPED,WEST
O004075,C00628,2026-05-22 08:46:14,DELIVERED,SOUTH
O004076,C00281,2024-10-05 06:24:49,DELIVERED,WEST
O004077,C00266,05-09-2025 20:46:22,DELIVERED,EAST
O004078,C00622,2025-04-25 20:50:28,CANCELLED,SOUTH
O004079,C00858,2025-04-03 11:31:29,DELIVERED,NORTH
O004080,C00620,2025-03-06 13:40:08,DELIVERED,EAST
O004081,C00337,2025-12-28 11:37:57,DELIVERED,EAST
O004082,C00810,2026-01-07 04:08:41,DELIVERED,EAST
O004083,C00439,2025-04-01 17:11:10,DELIVERED,WEST
O004084,C00464,2024-10-14 07:01:44,SHIPPED,NORTH
O004085,C00544,2025-04-18 09:31:17,DELIVERED,NORTH
O004086,C00052,2024-11-25 03:45:32,DELIVERED,SOUTH
O004087,C00499,2024-09-19 09:42:37,DELIVERED,NORTH
O004088,C00944,2025-04-20 08:04:18,CANCELLED,WEST
O004089,C00694,2024-10-07 03:43:00,CANCELLED,SOUTH
O004090,C00603,2025-12-04 07:12:36,DELIVERED,WEST
O004091,C00276,2025-10-17 08:55:11,SHIPPED,WEST
O004092,C00160,2025-03-10 20:19:39,CANCELLED,EAST
O004093,C00706,2025-04-25 17:07:24,SHIPPED,EAST
O004094,C00362,2025-03-25 08:25:30,DELIVERED,EAST
O004095,C00195,2026-04-16 05:32:19,SHIPPED,EAST
O004096,C00278,2024-07-17 17:07:54,RETURNED,WEST
O004097,C00342,2024-12-23 07:44:39,SHIPPED,WEST
O004098,C00577,2025-05-26 14:32:00,DELIVERED,WEST
O004099,C00933,2026-03-24 00:38:19,DELIVERED,SOUTH
O004100,C00133,2026-04-01 04:25:05,DELIVERED,EAST
O004101,C00154,2025-02-21 10:26:46,RETURNED,NORTH
O004102,C00965,2026-01-16 02:54:15,CANCELLED,NORTH
O004103,C00273,2025-09-25 04:27:31,DELIVERED,NORTH
O004104,C00214,2025-03-01 07:26:52,PLACED,NORTH
O004105,,2025-11-07 12:27:58,DELIVERED,NORTH
O004106,,2024-12-13 11:20:56,DELIVERED,NORTH
O004107,,2026-03-23 10:48:05,DELIVERED,WEST
O004108,C00583,2025-07-19 21:30:59,CANCELLED,WEST
O004109,C00875,2025-01-05 06:16:50,DELIVERED,EAST
O004110,C00400,2025-12-22 13:16:56,DELIVERED,NORTH
O004111,C00611,2025-12-19 05:21:36,PLACED,WEST
O004112,C00892,2025-06-19 20:42:30,DELIVERED,NORTH
O004113,C00369,2025-12-21 17:46:27,DELIVERED,NORTH
O004114,,2025-11-02 04:53:14,SHIPPED,SOUTH
O004115,C00521,2025-10-08 14:59:36,DELIVERED,EAST
O004116,C00259,2026-03-18 11:36:59,DELIVERED,EAST
O004117,C00085,2026-05-21 15:50:11,PLACED,WEST
O004118,C00453,2025-05-16 14:33:09,DELIVERED,EAST
O004119,C00506,2026-04-30 12:29:44,DELIVERED,SOUTH
O004120,C00178,2025-02-21 15:43:20,DELIVERED,SOUTH
O004121,C00098,2025-09-10 17:38:58,RETURNED,NORTH
O004122,C00039,2025-11-03 20:13:43,DELIVERED,NORTH
O004123,C00786,2025-12-12 01:58:11,PLACED,NORTH
O004124,C00582,2026-03-08 14:57:23,SHIPPED,NORTH
O004125,C00784,2025-08-28 23:47:46,SHIPPED,EAST
O004126,C00311,2025-06-21 06:44:03,DELIVERED,WEST
O004127,C00266,2024-11-06 01:41:00,DELIVERED,SOUTH
O004128,C00547,2025-04-17 06:19:47,DELIVERED,NORTH
O004129,C00155,2026-03-28 01:03:45,DELIVERED,NORTH
O004130,C00918,2026-07-14 02:20:56,DELIVERED,NORTH
O004131,C00632,2026-07-04 19:12:02,SHIPPED,NORTH
O004132,C00467,2026-05-06 05:03:41,DELIVERED,NORTH
O004133,C00065,2026-01-31 01:06:42,SHIPPED,WEST
O004134,C00573,2025-10-19 18:27:57,PLACED,SOUTH
O004135,C00141,2026-06-10 11:29:46,DELIVERED,NORTH
O004136,C00977,2025-05-24 23:31:00,DELIVERED,EAST
O004137,C00606,2025-11-06 18:45:14,DELIVERED,NORTH
O004138,C00449,2025-02-14 05:26:29,DELIVERED,NORTH
O004139,C00792,2026-07-12 09:32:26,CANCELLED,WEST
O004140,C00748,2025-06-30 16:38:39,SHIPPED,WEST
O004141,C00221,2025-07-28 07:46:31,SHIPPED,WEST
O004142,C00991,2026-01-05 17:25:23,CANCELLED,WEST
O004143,C00776,2026-01-22 02:27:46,DELIVERED,EAST
O004144,C00794,2026-04-13 02:59:17,DELIVERED,NORTH
O004145,C00030,2026-01-18 20:09:59,SHIPPED,NORTH
O004146,,2025-02-13 10:36:37,DELIVERED,NORTH
O004147,C00082,2026-02-02 16:20:46,PLACED,NORTH
O004148,C00148,2025-03-27 13:26:24,DELIVERED,NORTH
O004149,,2026-03-14 06:47:46,PLACED,SOUTH
O004150,C00549,2026-01-18 00:53:55,RETURNED,NORTH
O004151,C00051,2026-01-19 23:18:53,DELIVERED,WEST
O004152,C00230,2025-08-05 10:39:00,CANCELLED,EAST
O004153,C00616,15-02-2026 21:22:36,DELIVERED,NORTH
O004154,C00510,2025-08-14 03:52:42,DELIVERED,WEST
O004155,C00061,2025-02-19 06:57:17,DELIVERED,SOUTH
O004156,C00333,2025-09-15 10:30:32,PLACED,WEST
O004157,C00159,2025-08-22 19:14:44,SHIPPED,NORTH
O004158,C00443,2025-08-15 16:45:44,DELIVERED,EAST
O004159,C00910,2026-05-04 12:40:27,DELIVERED,SOUTH
O004160,C00768,2026-03-08 03:37:26,DELIVERED,EAST
O004161,C00155,2026-02-27 09:11:47,SHIPPED,SOUTH
O004162,C00777,2025-03-29 13:50:00,SHIPPED,NORTH
O004163,C00911,2024-08-15 00:23:42,DELIVERED,WEST
O004164,C00730,2025-07-25 15:57:28,DELIVERED,EAST
O004165,C00553,2025-10-03 09:08:19,DELIVERED,WEST
O004166,C00744,2025-07-14 00:31:34,CANCELLED,EAST
O004167,C00371,2025-05-15 21:03:27,DELIVERED,EAST
O004168,C00737,2025-05-11 21:22:44,SHIPPED,NORTH
O004169,C00879,2025-10-27 00:12:46,DELIVERED,SOUTH
O004170,C00596,2026-04-23 16:24:56,DELIVERED,SOUTH
O004171,C00695,2025-10-15 02:25:08,DELIVERED,EAST
O004172,C00930,2025-03-24 05:02:06,DELIVERED,WEST
O004173,C00408,2026-03-13 01:21:03,DELIVERED,WEST
O004174,C00269,2025-04-21 09:23:49,DELIVERED,EAST
O004175,C00951,2024-11-17 13:52:29,DELIVERED,EAST
O004176,C00970,2026-07-08 21:02:25,DELIVERED,SOUTH
O004177,C00113,2026-05-12 08:13:24,PLACED,SOUTH
O004178,C00609,2026-03-30 06:58:43,DELIVERED,WEST
O004179,C00889,2025-06-22 07:33:44,DELIVERED,NORTH
O004180,C00084,2025-12-09 01:40:38,DELIVERED,NORTH
O004181,,2026-04-20 06:15:35,CANCELLED,EAST
O004182,C00499,2026-06-30 06:00:00,SHIPPED,WEST
O004183,C00709,2026-03-16 02:51:28,DELIVERED,NORTH
O004184,,2025-10-17 18:57:41,DELIVERED,EAST
O004185,C00017,2025-04-13 22:30:22,DELIVERED,EAST
O004186,C00193,2025-11-15 02:12:54,SHIPPED,EAST
O004187,C00476,2026-07-05 09:00:42,DELIVERED,NORTH
O004188,C00792,2025-12-12 00:36:40,DELIVERED,NORTH
O004189,C00046,2024-11-03 23:41:45,DELIVERED,WEST
O004190,C00701,2025-10-19 21:34:34,PLACED,NORTH
O004191,C00398,2024-12-22 20:22:52,SHIPPED,WEST
O004192,C00739,2025-08-19 08:45:59,DELIVERED,NORTH
O004193,C00262,2026-02-20 12:03:17,DELIVERED,NORTH
O004194,C00527,2025-04-12 18:15:13,PLACED,SOUTH
O004195,C00270,2024-12-11 22:03:37,SHIPPED,SOUTH
O004196,C00708,2025-02-19 13:06:30,DELIVERED,NORTH
O004197,C00276,2026-01-19 13:40:55,DELIVERED,WEST
O004198,C00566,2025-06-25 08:57:29,SHIPPED,WEST
O004199,C00294,2025-04-27 18:06:31,DELIVERED,WEST
O004200,C00403,2026-07-03 04:28:44,DELIVERED,NORTH
O004201,C00657,2026-05-18 13:09:24,DELIVERED,SOUTH
O004202,C00985,2026-05-22 15:08:45,SHIPPED,NORTH
O004203,C00802,2025-10-20 04:00:09,PLACED,SOUTH
O004204,C00852,2025-09-15 20:18:23,DELIVERED,SOUTH
O004205,,2025-08-12 22:15:24,DELIVERED,NORTH
O004206,C00518,2026-03-04 16:26:52,PLACED,NORTH
O004207,C00544,2025-11-09 16:40:26,SHIPPED,EAST
O004208,C00617,2024-08-08 12:41:04,DELIVERED,EAST
O004209,C00731,2024-11-16 19:42:35,SHIPPED,WEST
O004210,C00100,2025-05-24 20:05:51,DELIVERED,NORTH
O004211,C00959,2024-11-25 19:29:28,CANCELLED,SOUTH
O004212,C00576,2024-09-29 03:04:10,RETURNED,SOUTH
O004213,C00945,2026-05-05 02:28:10,SHIPPED,SOUTH
O004214,C00799,2026-01-24 00:52:39,DELIVERED,SOUTH
O004215,C00137,2024-08-09 00:33:02,CANCELLED,NORTH
O004216,C00815,2025-07-15 07:43:41,DELIVERED,EAST
O004217,C00525,2025-03-01 20:33:35,SHIPPED,EAST
O004218,C00697,2024-10-28 04:48:05,RETURNED,SOUTH
O004219,C00256,2026-05-11 18:53:32,DELIVERED,NORTH
O004220,C00667,2025-05-09 12:01:47,DELIVERED,SOUTH
O004221,C00484,2025-05-17 03:22:02,DELIVERED,WEST
O004222,C00689,2025-01-14 01:17:52,CANCELLED,SOUTH
O004223,C00307,2025-09-25 11:52:25,SHIPPED,SOUTH
O004224,C00234,2026-01-31 17:18:01,SHIPPED,EAST
O004225,C00194,2025-12-20 18:58:51,DELIVERED,SOUTH
O004226,C00911,2025-12-12 00:14:22,RETURNED,WEST
O004227,C00645,2026-05-19 17:12:46,CANCELLED,SOUTH
O004228,C00840,2025-08-24 20:06:59,DELIVERED,NORTH
O004229,,2024-07-24 07:24:26,DELIVERED,EAST
O004230,C00648,2025-12-24 04:59:19,DELIVERED,SOUTH
O004231,C00642,2025-07-12 01:41:46,DELIVERED,NORTH
O004232,C00041,2025-04-12 18:50:00,DELIVERED,EAST
O004233,C00871,2024-09-05 20:00:57,DELIVERED,NORTH
O004234,C00612,2026-02-03 06:38:46,RETURNED,WEST
O004235,C00924,2025-06-18 20:03:57,DELIVERED,NORTH
O004236,C00718,2025-05-07 14:22:15,DELIVERED,EAST
O004237,,2026-04-27 10:58:33,SHIPPED,SOUTH
O004238,C00869,2026-03-30 04:58:38,CANCELLED,NORTH
O004239,C00653,2024-09-28 06:23:34,RETURNED,NORTH
O004240,C00615,2024-09-24 04:44:38,CANCELLED,SOUTH
O004241,C00262,2026-01-12 05:27:43,DELIVERED,SOUTH
O004242,C00094,2025-03-25 17:17:03,DELIVERED,EAST
O004243,C00411,2026-04-29 16:23:33,DELIVERED,NORTH
O004244,C00043,2024-12-21 08:26:21,CANCELLED,EAST
O004245,C00170,2026-03-22 15:11:46,SHIPPED,NORTH
O004246,C00044,2025-02-22 13:33:10,DELIVERED,WEST
O004247,C00101,06-09-2025 15:27:55,PLACED,WEST
O004248,C00417,12-10-2024 03:40:37,SHIPPED,NORTH
O004249,C00688,2025-12-10 03:49:24,DELIVERED,EAST
O004250,C00236,2025-02-24 00:22:49,RETURNED,EAST
O004251,C00783,2025-08-01 04:59:15,CANCELLED,WEST
O004252,C00787,2026-03-08 11:22:39,DELIVERED,EAST
O004253,C00391,2026-03-18 16:50:25,RETURNED,WEST
O004254,C00866,2025-05-28 07:04:33,DELIVERED,WEST
O004255,C00995,2025-06-01 23:34:26,DELIVERED,NORTH
O004256,C00147,2024-09-22 03:02:29,PLACED,SOUTH
O004257,C00340,2025-06-19 22:40:08,DELIVERED,NORTH
O004258,C00770,2026-01-22 17:05:37,DELIVERED,WEST
O004259,C00877,2025-01-23 06:54:54,DELIVERED,WEST
O004260,C00382,2026-02-14 16:52:28,SHIPPED,NORTH
O004261,C00249,2024-09-02 22:09:41,PLACED,SOUTH
O004262,C00628,2026-05-27 19:41:44,CANCELLED,EAST
O004263,C00995,2024-07-29 16:50:04,DELIVERED,WEST
O004264,C00002,2025-09-29 00:07:05,PLACED,SOUTH
O004265,C00440,2025-05-30 06:39:33,DELIVERED,SOUTH
O004266,C00649,2025-08-12 19:33:22,RETURNED,SOUTH
O004267,C00251,2024-07-23 06:11:45,DELIVERED,WEST
O004268,C00530,2025-05-08 06:42:43,DELIVERED,SOUTH
O004269,C00823,2025-06-18 17:16:33,PLACED,EAST
O004270,C00657,2025-09-24 09:37:16,CANCELLED,NORTH
O004271,C00564,2025-10-10 05:31:47,DELIVERED,WEST
O004272,C00977,2026-04-27 15:31:32,DELIVERED,WEST
O004273,C00832,2026-02-03 19:16:02,DELIVERED,NORTH
O004274,C00602,2025-04-06 11:18:15,DELIVERED,SOUTH
O004275,C00606,2024-10-29 20:48:07,PLACED,WEST
O004276,C00272,2025-07-22 14:16:37,DELIVERED,EAST
O004277,C00763,2025-11-01 11:25:59,DELIVERED,EAST
O004278,C00238,2026-05-12 08:05:15,DELIVERED,NORTH
O004279,C00037,2024-12-27 08:57:07,DELIVERED,SOUTH
O004280,C00662,2026-05-27 23:38:51,SHIPPED,WEST
O004281,C00377,2024-10-10 13:32:56,PLACED,EAST
O004282,C00049,2026-04-08 01:31:29,DELIVERED,NORTH
O004283,C00131,2025-10-13 17:35:23,DELIVERED,EAST
O004284,,2025-03-11 02:05:23,SHIPPED,NORTH
O004285,C00974,2026-03-18 22:55:43,DELIVERED,EAST
O004286,C00538,2026-03-06 09:49:24,DELIVERED,WEST
O004287,C00039,2024-11-07 17:02:39,DELIVERED,NORTH
O004288,C00746,2025-09-08 04:13:58,CANCELLED,NORTH
O004289,C00313,2026-04-01 21:01:38,SHIPPED,WEST
O004290,C00826,2025-05-05 11:19:32,RETURNED,NORTH
O004291,C00490,2024-10-01 02:09:47,DELIVERED,WEST
O004292,C00190,2025-03-28 17:27:07,PLACED,WEST
O004293,C00101,2024-09-07 08:03:55,DELIVERED,EAST
O004294,C00482,2025-09-26 04:54:42,SHIPPED,EAST
O004295,,2026-06-28 08:52:54,RETURNED,EAST
O004296,C00440,2025-08-22 11:08:53,DELIVERED,WEST
O004297,,2026-02-04 10:40:50,PLACED,SOUTH
O004298,C00335,2024-10-08 17:49:19,DELIVERED,EAST
O004299,C00750,2025-11-09 16:20:13,DELIVERED,WEST
O004300,C00829,2025-12-12 15:49:01,PLACED,WEST
O004301,C00192,2026-01-01 15:40:10,DELIVERED,SOUTH
O004302,C00579,2026-05-02 20:00:08,DELIVERED,WEST
O004303,,2025-12-09 12:21:45,SHIPPED,EAST
O004304,C00686,2025-04-19 00:16:10,SHIPPED,NORTH
O004305,C00224,2024-12-25 14:13:18,PLACED,EAST
O004306,C00398,2025-12-30 23:00:41,DELIVERED,SOUTH
O004307,C00103,2026-05-06 05:25:12,SHIPPED,SOUTH
O004308,C00542,2025-05-30 16:52:36,CANCELLED,WEST
O004309,C00751,2025-06-25 08:11:04,SHIPPED,NORTH
O004310,C00620,2025-08-30 02:14:24,DELIVERED,NORTH
O004311,C00573,2025-08-22 07:32:39,DELIVERED,SOUTH
O004312,C00508,2025-12-24 00:57:23,DELIVERED,WEST
O004313,C00963,2024-08-18 06:50:10,DELIVERED,EAST
O004314,C00876,2025-06-15 23:22:30,DELIVERED,NORTH
O004315,,2026-05-29 09:11:59,DELIVERED,SOUTH
O004316,C00323,2025-05-16 14:27:44,CANCELLED,NORTH
O004317,C00302,2024-07-31 05:31:19,DELIVERED,NORTH
O004318,C00749,2026-05-12 20:49:15,DELIVERED,EAST
O004319,C00391,2025-01-24 11:46:39,DELIVERED,SOUTH
O004320,,2026-04-18 19:03:39,PLACED,SOUTH
O004321,C00699,2025-11-21 02:25:51,DELIVERED,WEST
O004322,C00516,2024-09-20 02:04:10,DELIVERED,EAST
O004323,C00024,2026-03-21 12:01:14,PLACED,SOUTH
O004324,C00064,2025-10-01 01:24:01,PLACED,WEST
O004325,C00435,2024-10-09 06:33:21,CANCELLED,WEST
O004326,C00794,2025-04-08 23:24:42,SHIPPED,NORTH
O004327,C00974,2024-08-06 23:42:11,DELIVERED,NORTH
O004328,C00802,2025-03-05 18:45:21,DELIVERED,SOUTH
O004329,C00866,2026-06-10 09:54:34,SHIPPED,EAST
O004330,C00963,2025-01-13 04:05:43,DELIVERED,SOUTH
O004331,C00495,2024-12-02 12:38:51,DELIVERED,WEST
O004332,C00170,2024-12-03 09:32:00,DELIVERED,EAST
O004333,C00234,2025-12-30 12:33:00,SHIPPED,WEST
O004334,C00866,2025-02-02 20:46:06,DELIVERED,SOUTH
O004335,C00119,2024-12-04 04:50:34,CANCELLED,EAST
O004336,C00828,2026-02-04 11:37:05,DELIVERED,SOUTH
O004337,,2025-09-25 02:06:01,SHIPPED,NORTH
O004338,C00679,2025-06-30 06:50:26,DELIVERED,EAST
O004339,C00428,2024-11-24 11:16:59,CANCELLED,EAST
O004340,C00430,2026-03-22 01:37:24,DELIVERED,EAST
O004341,C00732,2025-06-21 08:25:35,DELIVERED,EAST
O004342,C00334,2025-04-19 10:24:12,DELIVERED,NORTH
O004343,C00096,2025-06-05 16:49:29,DELIVERED,EAST
O004344,C00227,2025-12-11 23:01:02,RETURNED,EAST
O004345,C00251,2024-10-29 02:53:39,DELIVERED,NORTH
O004346,C00189,2026-06-12 09:02:22,DELIVERED,NORTH
O004347,C00099,2025-02-28 13:15:25,PLACED,SOUTH
O004348,C00809,2026-03-09 18:43:40,SHIPPED,WEST
O004349,C00743,2024-09-16 23:50:26,DELIVERED,WEST
O004350,C00490,2024-10-28 09:26:07,DELIVERED,WEST
O004351,C00689,2025-01-06 12:47:52,DELIVERED,EAST
O004352,C00844,2025-05-19 23:19:44,DELIVERED,EAST
O004353,C00456,2025-08-14 18:27:45,CANCELLED,SOUTH
O004354,C00071,2024-12-29 09:07:45,SHIPPED,WEST
O004355,C00667,2026-01-03 22:12:21,DELIVERED,NORTH
O004356,C00620,2024-09-10 08:47:50,DELIVERED,SOUTH
O004357,C00645,2025-05-22 00:50:30,DELIVERED,WEST
O004358,C00625,2025-04-05 05:59:27,RETURNED,WEST
O004359,C00697,2026-01-29 04:17:40,DELIVERED,EAST
O004360,C00472,2025-11-14 07:24:28,CANCELLED,SOUTH
O004361,C00069,2025-08-27 13:12:10,DELIVERED,SOUTH
O004362,C00566,2025-10-17 13:07:18,SHIPPED,WEST
O004363,C00367,2024-10-10 10:55:59,PLACED,SOUTH
O004364,C00615,2024-07-23 03:27:29,DELIVERED,SOUTH
O004365,C00509,2026-03-01 10:36:35,SHIPPED,NORTH
O004366,C00493,2025-11-28 22:30:28,CANCELLED,EAST
O004367,C00511,2026-06-23 15:18:04,DELIVERED,SOUTH
O004368,C00409,2025-12-06 05:48:35,DELIVERED,WEST
O004369,C00527,2025-04-03 02:17:17,CANCELLED,EAST
O004370,C00117,2025-08-06 11:25:30,DELIVERED,WEST
O004371,C00185,2024-08-01 09:04:31,DELIVERED,SOUTH
O004372,C00048,2025-04-20 07:22:49,SHIPPED,EAST
O004373,C00450,2024-11-18 17:02:45,DELIVERED,NORTH
O004374,C00119,2026-05-30 23:51:36,CANCELLED,SOUTH
O004375,C00953,2025-08-19 02:48:42,CANCELLED,WEST
O004376,C00139,2025-06-10 11:55:12,SHIPPED,NORTH
O004377,C00496,2024-10-14 15:29:46,DELIVERED,SOUTH
O004378,C00882,2025-08-25 02:33:52,DELIVERED,WEST
O004379,C00872,2024-09-02 09:04:43,DELIVERED,SOUTH
O004380,C00346,2026-04-25 18:52:26,DELIVERED,WEST
O004381,,2025-01-13 04:07:56,DELIVERED,WEST
O004382,C00536,2026-04-08 12:52:21,SHIPPED,NORTH
O004383,C00987,2025-04-22 13:55:06,DELIVERED,NORTH
O004384,C00854,2025-11-19 12:10:16,SHIPPED,WEST
O004385,C00752,2024-08-01 06:18:36,PLACED,NORTH
O004386,C00671,2025-12-18 02:46:22,SHIPPED,EAST
O004387,C00689,2025-10-08 20:58:50,SHIPPED,WEST
O004388,C00875,2025-02-11 10:22:25,DELIVERED,SOUTH
O004389,C00576,2025-10-29 07:13:36,SHIPPED,NORTH
O004390,,2024-08-26 19:21:20,DELIVERED,WEST
O004391,C00991,2024-12-01 17:48:41,DELIVERED,EAST
O004392,C00194,2025-11-03 17:20:59,SHIPPED,EAST
O004393,C00408,2026-01-15 01:54:40,DELIVERED,NORTH
O004394,C00591,2026-05-11 00:34:29,DELIVERED,SOUTH
O004395,C00442,2026-07-10 08:18:49,SHIPPED,EAST
O004396,C00592,2025-11-12 01:50:55,DELIVERED,EAST
O004397,C00727,2024-10-17 11:46:29,DELIVERED,NORTH
O004398,C00378,2024-10-07 13:45:23,RETURNED,SOUTH
O004399,C00847,2026-06-03 21:02:10,DELIVERED,NORTH
O004400,C00729,2025-04-22 14:04:52,SHIPPED,NORTH
O004401,C00098,2024-11-23 14:56:52,PLACED,EAST
O004402,C00679,2024-07-31 03:41:56,DELIVERED,SOUTH
O004403,C00014,2025-11-13 17:25:39,DELIVERED,NORTH
O004404,C00298,2025-12-11 01:42:57,DELIVERED,SOUTH
O004405,C00207,2026-06-10 10:25:42,SHIPPED,WEST
O004406,,2025-09-12 00:12:40,SHIPPED,SOUTH
O004407,C00190,2024-07-21 22:46:31,CANCELLED,NORTH
O004408,C00699,2026-03-22 05:58:08,DELIVERED,SOUTH
O004409,C00555,2026-05-14 15:58:21,DELIVERED,WEST
O004410,C00915,2024-11-07 07:27:19,DELIVERED,SOUTH
O004411,C00753,2025-12-21 20:34:31,CANCELLED,NORTH
O004412,C00037,2024-11-30 03:27:59,CANCELLED,SOUTH
O004413,,2025-07-17 07:07:15,DELIVERED,SOUTH
O004414,C00074,2025-05-03 16:59:11,SHIPPED,NORTH
O004415,C00727,2025-11-08 22:57:39,PLACED,EAST
O004416,C00708,2024-08-05 22:41:02,DELIVERED,SOUTH
O004417,C00277,2025-11-29 00:47:39,CANCELLED,NORTH
O004418,C00151,2024-10-05 00:24:06,PLACED,SOUTH
O004419,C00213,2024-11-18 17:01:41,DELIVERED,SOUTH
O004420,C00505,2024-11-07 17:24:04,DELIVERED,WEST
O004421,C00237,2025-09-29 18:48:27,DELIVERED,EAST
O004422,C00280,2026-04-28 02:15:36,DELIVERED,WEST
O004423,C00320,2024-08-10 16:07:50,PLACED,WEST
O004424,C00268,2024-10-07 22:09:44,SHIPPED,EAST
O004425,C00495,2025-01-20 04:56:33,SHIPPED,SOUTH
O004426,C00250,2025-02-03 12:37:59,RETURNED,WEST
O004427,C00751,2025-04-17 05:53:32,SHIPPED,NORTH
O004428,C00024,2024-12-27 02:02:57,DELIVERED,NORTH
O004429,C00658,2025-09-22 13:31:26,DELIVERED,SOUTH
O004430,C00505,2025-08-27 04:51:40,DELIVERED,SOUTH
O004431,C00964,2025-01-13 14:55:46,DELIVERED,WEST
O004432,C00177,2025-07-26 01:37:37,DELIVERED,WEST
O004433,C00675,2024-11-12 19:07:56,SHIPPED,EAST
O004434,C00663,2025-11-13 22:21:37,SHIPPED,SOUTH
O004435,C00313,2026-03-31 21:38:53,DELIVERED,SOUTH
O004436,C00252,2025-08-27 04:00:41,DELIVERED,NORTH
O004437,C00029,2026-03-24 09:10:51,DELIVERED,WEST
O004438,C00437,2024-07-30 01:44:45,PLACED,EAST
O004439,C00442,2024-07-16 15:12:10,DELIVERED,NORTH
O004440,C00358,2025-06-18 14:35:36,PLACED,SOUTH
O004441,C00451,2024-10-16 02:45:41,SHIPPED,WEST
O004442,C00189,2024-10-20 07:20:49,DELIVERED,SOUTH
O004443,C00194,2025-04-18 18:41:37,DELIVERED,EAST
O004444,C00880,2025-02-01 21:35:35,DELIVERED,NORTH
O004445,C00258,2025-12-10 00:11:42,DELIVERED,WEST
O004446,C00992,2026-03-14 23:23:08,DELIVERED,NORTH
O004447,C00357,2025-10-13 04:21:04,DELIVERED,EAST
O004448,C00974,2024-11-24 08:51:05,DELIVERED,NORTH
O004449,C00210,2026-02-07 19:51:31,DELIVERED,SOUTH
O004450,C00444,2025-05-08 12:01:20,DELIVERED,EAST
O004451,C00622,2024-12-09 05:34:37,DELIVERED,SOUTH
O004452,,2024-11-21 00:51:20,CANCELLED,EAST
O004453,C00147,2025-03-18 22:40:02,DELIVERED,SOUTH
O004454,C00909,2024-10-28 17:17:59,DELIVERED,EAST
O004455,C00454,2025-01-19 16:27:35,PLACED,EAST
O004456,C00444,2025-09-30 08:27:02,SHIPPED,NORTH
O004457,C00241,2026-03-14 09:31:36,DELIVERED,WEST
O004458,C00009,2026-05-22 11:10:11,CANCELLED,EAST
O004459,C00128,2026-04-13 23:22:49,CANCELLED,EAST
O004460,C00162,2026-02-28 20:11:04,PLACED,WEST
O004461,C00962,2024-11-09 13:13:39,DELIVERED,SOUTH
O004462,C00745,2025-03-20 07:57:32,SHIPPED,EAST
O004463,C00007,2025-06-17 11:11:12,PLACED,NORTH
O004464,C00120,2026-04-29 20:36:25,RETURNED,EAST
O004465,C00943,2026-03-23 21:07:44,CANCELLED,SOUTH
O004466,C00285,2026-05-25 09:27:44,DELIVERED,EAST
O004467,C00750,2026-04-17 01:26:16,PLACED,NORTH
O004468,C00689,2026-01-22 22:31:03,PLACED,WEST
O004469,C00856,2025-09-07 07:17:38,PLACED,SOUTH
O004470,C00384,2025-08-30 09:53:28,CANCELLED,NORTH
O004471,C00206,2024-12-03 20:15:37,DELIVERED,SOUTH
O004472,C00155,2025-08-28 19:12:17,SHIPPED,WEST
O004473,C00015,2024-10-10 09:51:10,SHIPPED,SOUTH
O004474,C00801,2024-08-01 22:16:24,DELIVERED,EAST
O004475,C00087,2024-11-23 19:21:55,DELIVERED,NORTH
O004476,C00444,2025-05-12 19:58:18,SHIPPED,SOUTH
O004477,C00364,2026-06-23 11:18:31,RETURNED,SOUTH
O004478,C00607,2024-11-29 16:33:07,DELIVERED,NORTH
O004479,C00795,2026-07-10 08:49:24,PLACED,NORTH
O004480,C00386,2026-05-30 23:15:55,PLACED,WEST
O004481,C00484,2025-04-15 04:24:06,DELIVERED,EAST
O004482,,2025-03-16 21:15:50,DELIVERED,NORTH
O004483,C00816,2026-01-15 15:51:52,DELIVERED,WEST
O004484,C00225,2026-03-01 05:32:27,SHIPPED,SOUTH
O004485,C00122,2025-07-10 10:17:32,SHIPPED,SOUTH
O004486,C00104,2025-11-08 07:14:50,DELIVERED,SOUTH
O004487,C00734,2025-06-13 10:21:22,CANCELLED,EAST
O004488,C00600,2026-03-19 00:23:52,DELIVERED,WEST
O004489,C00521,2024-08-01 06:22:06,DELIVERED,SOUTH
