item_id,order_id,product_id,quantity,unit_price,discount_percent
I0010576,O003569,P0187,1,6272.87,5.2
I0010577,O003569,P0057,3,111209.04,49.03
I0010578,O003569,P0493,3,1658.12,41.42
I0010579,O003569,P0481,5,2583.74,16.0
I0010580,O003569,P0216,5,6934.09,5.12
I0010581,O003570,P0474,5,1179.55,0.35
I0010582,O003570,P0096,5,57912.6,36.7
I0010583,O003571,P0252,4,30721.61,5.68
I0010584,O003572,P0072,3,127523.02,37.57
I0010585,O003572,P0004,2,184339.62,1.55
I0010586,O003573,P0118,4,97005.92,41.36
I0010587,O003574,P0289,-4,23385.65,19.86
I0010588,O003574,P0060,3,41748.94,35.08
I0010589,O003575,P0062,3,114679.88,15.29
I0010590,O003575,P0313,4,3394.1,5.95
I0010591,O003575,P0434,2,3683.72,24.51
I0010592,O003576,P0109,3,147260.91,47.06
I0010593,O003576,P0486,4,1871.62,28.55
I0010594,O003576,P0263,1,24599.29,0.85
I0010595,O003576,P0059,2,98891.05,7.46
I0010596,O003576,P0424,5,1197.96,28.32
I0010597,O003577,P0048,5,134224.35,44.53
I0010598,O003577,P0386,5,3685.59,10.85
I0010599,O003577,P0464,-2,1803.2,25.38
I0010600,O003578,P0393,5,1421.36,19.38
I0010601,O003578,P0352,4,8430.04,35.37
I0010602,O003578,P0037,4,101266.04,25.42
I0010603,O003579,P0098,2,110359.92,44.65
I0010604,O003579,P0296,2,15315.73,41.3
I0010605,O003580,P0418,4,2467.95,47.68
I0010606,O003580,P0062,3,95052.57,30.44
I0010607,O003580,P0224,5,11611.86,2.14
I0010608,O003581,P0156,5,5586.09,20.59
I0010609,O003581,P0378,1,2952.59,23.8
I0010610,O003581,P0242,-2,9329.92,1.41
I0010611,O003581,P0318,3,13002.94,16.08
I0010612,O003581,P0496,5,2535.24,34.33
I0010613,O003582,P0133,1,2075.99,32.75
I0010614,O003582,P0286,-5,33490.61,45.33
I0010615,O003583,P0245,2,1612.61,42.72
I0010616,O003583,P0053,4,67954.29,23.46
I0010617,O003583,P0006,3,190652.43,48.62
I0010618,O003583,P0310,1,25966.34,2.93
I0010619,O003583,P0486,3,1336.55,4.77
I0010620,O003584,P0103,1,89396.76,30.24
I0010621,O003585,P0170,2,3726.66,49.87
I0010622,O003586,P0057,5,113463.78,8.9
I0010623,O003586,P0185,1,1097.64,46.87
I0010624,O003586,P0331,1,23550.21,10.45
I0010625,O003586,P0118,5,77334.4,22.1
I0010626,O003586,P0431,4,2982.87,16.94
I0010627,O003587,P0371,1,33771.67,33.64
I0010628,O003588,P0357,3,14185.17,23.7
I0010629,O003588,P0246,1,6343.83,5.47
I0010630,O003589,P0075,5,121739.93,34.32
I0010631,O003590,P0375,-2,4295.5,47.3
I0010632,O003590,P0062,4,118374.66,11.93
I0010633,O003591,P0049,2,112746.92,2.09
I0010634,O003592,P0406,2,1527.63,49.29
I0010635,O003592,P0103,4,78651.31,21.91
I0010636,O003592,P0483,5,1849.52,31.63
I0010637,O003592,P0025,3,65276.11,12.02
I0010638,O003593,P0169,4,1760.75,19.65
I0010639,O003593,P0157,2,3998.22,18.09
I0010640,O003593,P0207,5,10769.95,39.13
I0010641,O003593,P0460,2,1640.32,31.11
I0010642,O003594,P0077,4,40551.38,10.93
I0010643,O003594,P0461,2,2650.77,3.47
I0010644,O003594,P0474,2,1227.27,21.81
I0010645,O003594,P0191,5,1717.31,35.76
I0010646,O003595,P0002,5,118864.0,20.57
I0010647,O003596,P0068,4,84805.6,6.4
I0010648,O003596,P0320,4,24109.14,46.82
I0010649,O003596,P0188,4,6354.26,25.63
I0010650,O003596,P0083,3,38595.09,38.09
I0010651,O003597,P0232,4,10646.79,5.62
I0010652,O003597,P0303,2,2494.57,28.72
I0010653,O003597,P0092,2,86477.88,23.05
I0010654,O003597,P0304,5,26657.83,25.65
I0010655,O003597,P0177,4,7872.39,2.98
I0010656,O003598,P0421,2,4228.05,11.79
I0010657,O003599,P0469,-4,2165.89,46.52
I0010658,O003600,P0151,4,6847.52,9.79
I0010659,O003600,P0050,2,29547.28,42.04
I0010660,O003601,P0482,4,2939.69,4.69
I0010661,O003602,P0367,4,28672.75,31.81
I0010662,O003602,P0185,2,1426.97,8.74
I0010663,O003602,P0004,4,174918.99,1.09
I0010664,O003603,P0190,5,2824.15,41.01
I0010665,O003603,P0469,5,2153.61,44.8
I0010666,O003603,P0209,2,9952.33,45.05
I0010667,O003603,P0373,3,5173.26,2.62
I0010668,O003604,P0223,3,3151.09,20.57
I0010669,O003604,P0243,3,2784.86,11.33
I0010670,O003604,P0163,2,11939.98,38.04
I0010671,O003604,P0118,5,81269.62,22.46
I0010672,O003605,P0127,1,4103.21,11.67
I0010673,O003605,P0091,4,103231.99,9.17
I0010674,O003605,P0123,3,94700.9,33.07
I0010675,O003606,P0010,3,94227.24,12.59
I0010676,O003606,P0063,2,144533.3,2.97
I0010677,O003606,P0366,2,6787.06,25.92
I0010678,O003606,P0499,5,484.86,22.58
I0010679,O003606,P0285,4,25539.77,31.62
I0010680,O003607,P0498,-1,2305.48,8.56
I0010681,O003607,P0015,-2,95927.96,35.45
I0010682,O003607,P0342,4,18477.65,27.85
I0010683,O003608,P0409,1,1447.19,31.64
I0010684,O003608,P0055,2,45427.55,45.34
I0010685,O003608,P0369,-1,20098.17,29.38
I0010686,O003608,P0390,1,2675.65,2.53
I0010687,O003609,P0088,1,120919.93,5.26
I0010688,O003609,P0370,5,8772.07,18.35
I0010689,O003609,P0334,1,33187.83,45.26
I0010690,O003609,P0188,2,6226.69,29.73
I0010691,O003609,P0333,3,9196.83,24.12
I0010692,O003610,P0334,3,25407.11,6.91
I0010693,O003611,P0276,5,2246.24,42.21
I0010694,O003611,P0020,3,90967.89,2.9
I0010695,O003611,P0400,4,682.46,13.35
I0010696,O003612,P0345,1,27014.36,22.07
I0010697,O003613,P0410,5,1959.36,25.18
I0010698,O003614,P0108,1,190246.68,48.75
I0010699,O003614,P0464,1,2504.98,12.52
I0010700,O003614,P0235,2,4578.41,5.62
I0010701,O003615,P0038,2,68310.86,35.81
I0010702,O003615,P0407,5,607.96,32.93
I0010703,O003615,P0347,3,15512.71,35.8
I0010704,O003616,P0339,1,24143.23,19.7
I0010705,O003616,P0170,3,3549.35,5.92
I0010706,O003616,P0156,1,5593.5,31.26
I0010707,O003616,P0152,5,753.71,29.64
I0010708,O003617,P0292,1,6942.98,0.49
I0010709,O003617,P0115,4,172128.16,37.18
I0010710,O003618,P0086,4,71750.79,24.41
I0010711,O003618,P0246,4,6956.0,48.53
I0010712,O003618,P0443,5,2044.14,26.03
I0010713,O003619,P0496,3,2512.12,2.92
I0010714,O003619,P0072,5,139815.82,17.81
I0010715,O003620,P0474,5,1148.82,3.24
I0010716,O003620,P0224,2,10302.76,6.49
I0010717,O003621,P0200,2,12425.09,6.45
I0010718,O003621,P0020,5,105497.77,44.57
I0010719,O003621,P0076,1,61097.88,21.37
I0010720,O003621,P0299,3,5759.12,25.71
I0010721,O003621,P0103,4,65137.01,5.87
I0010722,O003622,P0408,4,3037.93,7.98
I0010723,O003623,P0307,5,10282.79,2.45
I0010724,O003624,P0023,3,117771.66,15.96
I0010725,O003624,P0053,5,94433.56,12.39
I0010726,O003624,P0219,4,10785.09,4.42
I0010727,O003625,P0369,4,28774.66,0.45
I0010728,O003625,P0033,2,75407.01,23.61
I0010729,O003625,P0065,5,82640.09,29.2
I0010730,O003625,P0344,3,29417.92,3.07
I0010731,O003626,P0499,3,648.63,33.29
I0010732,O003626,P0048,5,138694.89,31.9
I0010733,O003627,P0160,4,5224.46,1.3
I0010734,O003628,P0421,2,2908.81,41.53
I0010735,O003628,P0186,4,5726.32,25.61
I0010736,O003628,P0245,5,1578.59,3.33
I0010737,O003628,P0366,3,5987.02,25.44
I0010738,O003628,P0385,4,646.73,41.35
I0010739,O003629,P0424,2,1088.29,24.98
I0010740,O003629,P0276,5,2991.33,20.63
I0010741,O003629,P0100,1,62286.12,37.74
I0010742,O003629,P0276,2,2081.47,31.2
I0010743,O003630,P0125,2,40968.1,24.64
I0010744,O003631,P0066,1,85188.07,24.5
I0010745,O003631,P0195,2,12438.04,22.58
I0010746,O003631,P0228,2,3409.83,43.97
I0010747,O003631,P0468,5,3734.59,41.38
I0010748,O003632,P0330,1,29818.45,1.38
I0010749,O003632,P0103,4,91153.37,34.35
I0010750,O003632,P0142,-2,1459.56,31.69
I0010751,O003632,P0330,1,38791.9,16.0
I0010752,O003632,P0099,3,134298.87,22.47
I0010753,O003633,P0462,1,2010.06,15.4
I0010754,O003633,P0176,4,2573.06,17.34
I0010755,O003634,P0186,1,4048.12,7.49
I0010756,O003634,P0059,3,131499.23,39.98
I0010757,O003634,P0313,1,3028.41,8.67
I0010758,O003634,P0335,2,16445.04,37.22
I0010759,O003635,P0261,3,19497.82,25.65
I0010760,O003635,P0369,5,19873.64,42.82
I0010761,O003635,P0170,3,3510.11,2.87
I0010762,O003636,P0389,5,596.86,25.63
I0010763,O003636,P0349,5,16759.8,0.02
I0010764,O003636,P0399,1,2872.5,44.07
I0010765,O003636,P0341,5,37270.53,30.4
I0010766,O003637,P0168,2,9593.92,44.05
I0010767,O003638,P0251,1,13136.52,38.6
I0010768,O003638,P0224,1,10658.24,2.81
I0010769,O003638,P0351,3,30805.4,12.94
I0010770,O003638,P0332,2,2695.25,13.13
I0010771,O003638,P0296,5,12891.3,39.08
I0010772,O003639,P0314,3,35707.64,14.86
I0010773,O003639,P0454,4,3784.13,24.05
I0010774,O003640,P0466,1,2138.81,13.4
I0010775,O003640,P0297,2,14678.25,44.44
I0010776,O003640,P0371,4,30682.65,12.35
I0010777,O003640,P0402,5,2558.08,23.98
I0010778,O003640,P0007,1,102877.96,46.63
I0010779,O003641,P0144,1,4321.74,33.23
I0010780,O003641,P0002,1,119623.29,42.12
I0010781,O003641,P0500,5,1876.25,3.3
I0010782,O003641,P0007,3,102666.46,43.26
I0010783,O003641,P0228,4,4231.98,11.57
I0010784,O003642,P0484,2,780.19,48.39
I0010785,O003642,P0188,3,5742.86,3.2
I0010786,O003643,P0283,3,8440.46,0.91
I0010787,O003643,P0341,3,30321.06,32.91
I0010788,O003643,P0086,-5,97810.93,24.81
I0010789,O003643,P0135,5,3474.57,4.33
I0010790,O003644,P0078,5,123454.53,12.5
I0010791,O003645,P0083,4,44092.88,47.53
I0010792,O003645,P0290,4,14990.86,28.29
I0010793,O003645,P0406,5,1601.21,13.33
I0010794,O003645,P0435,1,3281.5,18.69
I0010795,O003645,P0292,2,6691.87,42.92
I0010796,O003646,P0082,2,159755.24,45.96
I0010797,O003646,P0216,2,7018.62,20.92
I0010798,O003646,P0332,4,3168.26,29.68
I0010799,O003647,P0366,2,7702.82,21.66
I0010800,O003648,P0340,2,30065.99,25.41
I0010801,O003649,P0106,5,96498.25,34.94
I0010802,O003650,P0410,4,1773.35,6.44
I0010803,O003651,P0122,2,172447.09,28.45
I0010804,O003651,P0072,5,139818.59,13.91
I0010805,O003651,P0367,1,30267.91,35.66
I0010806,O003651,P0255,5,15110.19,8.71
I0010807,O003652,P0094,1,50099.13,20.49
I0010808,O003652,P0315,1,27285.34,37.06
I0010809,O003652,P0415,5,3295.87,47.14
I0010810,O003653,P0448,1,559.2,26.09
I0010811,O003653,P0422,4,2864.34,44.4
I0010812,O003653,P0200,5,10033.35,29.99
I0010813,O003653,P0352,2,8403.82,15.41
I0010814,O003654,P0049,2,97235.77,34.01
I0010815,O003654,P0179,1,7874.16,27.68
I0010816,O003654,P0385,2,660.55,41.43
I0010817,O003654,P0402,3,1841.98,2.7
I0010818,O003655,P0090,3,29007.64,3.93
I0010819,O003655,P0059,2,118426.86,0.92
I0010820,O003655,P0362,3,12738.97,28.53
I0010821,O003655,P0210,4,1986.15,44.65
I0010822,O003656,P0141,5,11011.39,25.42
I0010823,O003656,P0343,5,30180.23,3.99
I0010824,O003657,P0215,2,2685.26,8.48
I0010825,O003658,P0293,1,4454.05,14.59
I0010826,O003658,P0220,3,8904.53,25.64
I0010827,O003658,P0453,5,364.88,30.51
I0010828,O003658,P0274,5,17595.94,5.74
I0010829,O003659,P0413,5,3591.16,34.24
I0010830,O003659,P0348,1,3428.66,27.53
I0010831,O003659,P0332,5,3363.24,7.77
I0010832,O003659,P0328,1,11775.12,13.31
I0010833,O003659,P0328,5,14093.83,5.37
I0010834,O003660,P0206,3,5473.72,29.18
I0010835,O003660,P0156,1,4628.33,16.42
I0010836,O003661,P0225,5,1519.68,2.98
I0010837,O003661,P0356,4,4793.4,2.67
I0010838,O003661,P0364,3,17175.5,35.83
I0010839,O003661,P0292,4,6735.83,23.49
I0010840,O003661,P0124,3,65386.25,41.37
I0010841,O003662,P0140,1,12522.71,27.79
I0010842,O003662,P0446,2,3287.42,2.55
I0010843,O003662,P0124,2,65168.04,1.69
I0010844,O003663,P0047,1,176234.63,41.41
I0010845,O003664,P0273,1,6975.34,35.61
I0010846,O003664,P0247,5,9246.31,47.03
I0010847,O003665,P0426,5,2579.02,14.45
I0010848,O003666,P0124,4,59151.67,4.17
I0010849,O003666,P0018,5,121730.3,38.96
I0010850,O003666,P0062,4,85424.0,24.81
I0010851,O003666,P0500,3,2260.88,32.85
I0010852,O003667,P0400,4,655.91,43.44
I0010853,O003667,P0242,4,8927.46,20.5
I0010854,O003667,P0134,1,5735.69,16.95
I0010855,O003667,P0065,1,75821.36,33.13
I0010856,O003668,P0476,5,570.19,41.41
I0010857,O003669,P0025,3,72803.61,46.57
I0010858,O003670,P0306,1,35341.65,46.28
I0010859,O003670,P0336,5,1389.09,20.53
I0010860,O003671,P0456,2,1152.45,6.84
I0010861,O003672,P0121,3,56427.25,44.31
I0010862,O003672,P0245,4,1385.19,35.14
I0010863,O003672,P0163,2,9700.9,5.27
I0010864,O003672,P0402,3,2346.25,35.31
I0010865,O003672,P0071,5,70879.69,34.83
I0010866,O003673,P0414,1,449.48,39.93
I0010867,O003673,P0419,3,2689.72,8.2
I0010868,O003674,P0337,3,30884.33,14.75
I0010869,O003675,P0003,3,90471.84,18.12
I0010870,O003675,P0153,2,3465.55,30.1
I0010871,O003675,P0108,2,159709.21,0.15
I0010872,O003675,P0301,3,29762.66,4.96
I0010873,O003676,P0397,5,2142.21,14.47
I0010874,O003676,P0192,4,4344.63,18.33
I0010875,O003677,P0251,2,10896.18,37.18
I0010876,O003677,P0350,3,4749.84,12.48
I0010877,O003677,P0394,1,2867.68,47.08
I0010878,O003677,P0185,5,1337.14,38.77
I0010879,O003678,P0068,1,94766.44,2.66
I0010880,O003678,P0047,3,155422.16,14.12
I0010881,O003678,P0487,1,1574.06,35.91
I0010882,O003678,P0236,1,1501.04,2.55
I0010883,O003678,P0471,1,1505.75,19.45
I0010884,O003679,P0187,4,8270.09,13.79
I0010885,O003679,P0397,5,1888.21,11.99
I0010886,O003679,P0240,5,5333.79,9.14
I0010887,O003679,P0152,1,762.19,34.94
I0010888,O003679,P0315,4,29198.8,28.56
I0010889,O003680,P0459,3,862.28,35.78
I0010890,O003680,P0482,1,2779.26,30.52
I0010891,O003680,P0055,1,45954.91,43.2
I0010892,O003680,P0218,2,10172.0,39.5
I0010893,O003680,P0367,1,23010.66,47.86
I0010894,O003681,P0454,2,3251.61,7.58
I0010895,O003681,P0067,5,83692.84,47.5
I0010896,O003681,P0275,3,21556.33,49.44
I0010897,O003681,P0192,5,4692.27,32.91
I0010898,O003682,P0070,4,74161.63,35.8
I0010899,O003683,P0463,3,3207.8,34.13
I0010900,O003684,P0285,1,31955.51,30.7
I0010901,O003684,P0225,5,1084.78,33.83
I0010902,O003684,P0092,2,119508.56,44.09
I0010903,O003684,P0340,2,32882.24,33.27
I0010904,O003684,P0074,5,135929.17,0.06
I0010905,O003685,P0429,1,1910.94,5.7
I0010906,O003685,P0296,2,12448.85,5.86
I0010907,O003685,P0265,4,37512.81,27.17
I0010908,O003685,P0202,3,1490.95,2.85
I0010909,O003686,P0136,4,3726.04,12.13
I0010910,O003686,P0198,2,11273.79,35.65
I0010911,O003687,P0367,4,29561.69,40.11
I0010912,O003688,P0431,5,2883.56,0.13
I0010913,O003688,P0383,3,2917.33,4.05
I0010914,O003688,P0084,4,77642.57,45.57
I0010915,O003688,P0435,2,4326.78,48.96
I0010916,O003689,P0488,4,1927.51,20.56
I0010917,O003689,P0154,4,8712.57,0.51
I0010918,O003689,P0034,4,37273.87,46.38
I0010919,O003689,P0393,4,1388.82,5.72
I0010920,O003689,P0044,2,168491.99,32.13
I0010921,O003690,P0271,-1,10905.61,5.04
I0010922,O003690,P0445,3,952.83,43.13
I0010923,O003690,P0463,1,2685.57,46.55
I0010924,O003691,P0017,1,74660.95,14.48
I0010925,O003691,P0380,2,2226.28,47.06
I0010926,O003691,P0180,1,4303.28,49.63
I0010927,O003691,P0437,2,2347.48,32.48
I0010928,O003692,P0474,4,1011.15,3.67
I0010929,O003692,P0276,1,2996.21,35.58
I0010930,O003692,P0268,3,13122.63,35.15
I0010931,O003693,P0214,1,9018.47,20.5
I0010932,O003693,P0246,4,5569.63,14.46
I0010933,O003693,P0164,4,6180.32,11.03
I0010934,O003693,P0380,5,2851.13,17.05
I0010935,O003694,P0059,4,111286.75,11.91
I0010936,O003694,P0358,1,23868.25,48.52
I0010937,O003695,P0266,3,31201.44,48.3
I0010938,O003695,P0499,2,561.96,36.11
I0010939,O003695,P0042,4,42886.79,13.09
I0010940,O003695,P0488,1,1891.78,3.86
I0010941,O003695,P0395,1,3209.41,4.58
I0010942,O003696,P0469,3,1675.76,13.72
I0010943,O003696,P0044,5,140333.44,2.37
I0010944,O003696,P0152,2,920.51,15.13
I0010945,O003696,P0427,5,2189.13,19.0
I0010946,O003697,P0055,5,47541.89,1.89
I0010947,O003697,P0181,3,8959.59,23.28
I0010948,O003697,P0499,1,674.62,29.76
I0010949,O003698,P0420,3,1131.89,0.4
I0010950,O003698,P0387,4,717.68,2.63
I0010951,O003698,P0395,1,3249.02,3.42
I0010952,O003699,P0256,4,876.21,16.6
I0010953,O003699,P0128,5,4923.77,13.5
I0010954,O003699,P0127,1,3031.97,45.04
I0010955,O003700,P0315,5,30196.78,43.69
I0010956,O003701,P0179,1,8534.48,11.2
I0010957,O003702,P0410,4,2253.03,24.03
I0010958,O003702,P0367,5,23177.94,10.99
I0010959,O003702,P0442,5,2109.88,25.38
I0010960,O003703,P0380,4,3252.39,7.59
I0010961,O003703,P0044,2,122655.46,41.28
I0010962,O003704,P0072,1,121705.05,35.32
I0010963,O003704,P0025,1,70027.55,6.45
I0010964,O003704,P0044,4,123441.97,24.5
I0010965,O003704,P0282,1,16868.96,26.7
I0010966,O003705,P0127,1,3574.06,21.63
I0010967,O003705,P0148,2,6961.63,6.92
I0010968,O003706,P0137,2,2554.59,0.54
I0010969,O003706,P0048,5,136386.44,0.51
I0010970,O003706,P0178,5,9183.16,8.93
I0010971,O003707,P0414,-3,445.21,19.56
I0010972,O003707,P0012,2,55944.98,27.97
I0010973,O003708,P0146,2,1833.95,42.86
I0010974,O003708,P0167,2,13694.58,24.98
I0010975,O003708,P0489,5,1093.79,38.4
I0010976,O003708,P0321,2,2938.52,47.4
I0010977,O003709,P0081,2,49530.17,22.89
I0010978,O003709,P0179,2,8837.75,48.86
I0010979,O003709,P0187,4,7271.16,11.64
I0010980,O003709,P0270,2,29407.26,16.71
I0010981,O003709,P0049,1,101596.86,18.31
I0010982,O003710,P0218,4,10011.81,43.72
I0010983,O003710,P0310,4,24179.94,48.12
I0010984,O003711,P0115,-3,123526.82,4.52
I0010985,O003712,P0284,5,9717.52,3.25
I0010986,O003712,P0066,1,83741.55,32.51
I0010987,O003712,P0024,3,39421.66,32.45
I0010988,O003712,P0224,2,10731.08,12.78
I0010989,O003713,P0100,2,67114.72,3.71
I0010990,O003713,P0346,-2,15404.38,10.5
I0010991,O003713,P0392,2,1502.68,27.37
I0010992,O003713,P0426,1,2358.44,17.76
I0010993,O003713,P0427,3,2261.33,46.5
I0010994,O003714,P0133,2,1760.57,34.15
I0010995,O003714,P0183,3,3666.93,35.25
I0010996,O003715,P0442,3,1842.4,27.87
I0010997,O003715,P0223,5,3319.01,24.81
I0010998,O003715,P0036,5,95899.04,27.56
I0010999,O003716,P0198,-1,11895.3,34.03
I0011000,O003716,P0021,4,49879.08,10.99
I0011001,O003717,P0316,4,35599.23,42.19
I0011002,O003717,P0206,4,5380.36,33.2
I0011003,O003717,P0227,3,2602.09,9.2
I0011004,O003718,P0004,5,191378.77,7.04
I0011005,O003719,P0096,3,56157.76,34.42
I0011006,O003719,P0079,2,142360.87,29.06
I0011007,O003719,P0181,3,9166.82,18.41
I0011008,O003719,P0334,3,26523.27,16.53
I0011009,O003719,P0170,4,4020.72,17.05
I0011010,O003720,P0300,5,33017.63,4.27
I0011011,O003720,P0357,4,15536.29,41.46
I0011012,O003720,P0219,5,9049.76,3.08
I0011013,O003720,P0194,5,8081.88,5.87
I0011014,O003720,P0002,3,113493.73,47.1
I0011015,O003721,P0331,4,25246.34,7.2
I0011016,O003721,P0269,3,3801.59,30.12
I0011017,O003722,P0090,2,32961.49,18.53
I0011018,O003722,P0274,1,13805.74,31.87
I0011019,O003722,P0176,5,2513.48,6.98
I0011020,O003723,P0392,3,1576.6,11.52
I0011021,O003724,P0154,5,8907.31,45.41
I0011022,O003724,P0274,5,14791.25,20.54
I0011023,O003724,P0096,1,58386.37,42.71
I0011024,O003724,P0152,3,877.75,44.98
I0011025,O003724,P0468,4,2772.31,31.0
I0011026,O003725,P0496,3,2241.16,49.43
I0011027,O003725,P0246,3,5779.21,8.63
I0011028,O003725,P0057,1,118113.9,49.49
I0011029,O003725,P0216,3,6174.78,44.95
I0011030,O003725,P0170,1,4357.21,6.84
I0011031,O003726,P0434,2,2902.05,35.89
I0011032,O003726,P0445,5,825.75,36.63
I0011033,O003726,P0153,3,3525.32,20.56
I0011034,O003727,P0346,2,15710.3,37.29
I0011035,O003727,P0262,3,9120.02,1.27
I0011036,O003728,P0059,1,95168.99,5.13
I0011037,O003728,P0049,1,94001.24,18.09
I0011038,O003728,P0032,5,101934.83,14.6
I0011039,O003728,P0385,-4,757.74,15.67
I0011040,O003728,P0009,5,150544.15,6.21
I0011041,O003729,P0433,1,1974.02,5.97
I0011042,O003729,P0444,3,3434.98,29.03
I0011043,O003729,P0318,4,13001.79,9.12
I0011044,O003729,P0260,1,7449.57,10.56
I0011045,O003730,P0327,3,26135.2,0.43
I0011046,O003730,P0309,2,19704.78,47.73
I0011047,O003731,P0067,4,63780.41,14.95
I0011048,O003731,P0244,5,7995.65,31.04
I0011049,O003731,P0287,4,9720.46,29.0
I0011050,O003731,P0126,1,11142.98,34.53
I0011051,O003732,P0334,4,31267.89,4.03
I0011052,O003732,P0071,5,94869.69,25.17
I0011053,O003732,P0178,4,9912.51,7.47
I0011054,O003732,P0036,3,93248.06,42.19
I0011055,O003733,P0156,2,5319.53,49.39
I0011056,O003733,P0148,1,8679.36,38.63
I0011057,O003733,P0287,1,7936.74,33.47
I0011058,O003734,P0231,1,5099.22,13.93
I0011059,O003734,P0003,2,76841.91,46.5
I0011060,O003734,P0347,2,15558.53,0.3
I0011061,O003734,P0154,3,8917.59,1.47
I0011062,O003735,P0399,2,3300.8,49.79
I0011063,O003736,P0012,3,51138.95,34.82
I0011064,O003736,P0462,1,1645.34,11.35
I0011065,O003736,P0310,2,25154.37,19.88
I0011066,O003736,P0002,3,114172.64,20.22
I0011067,O003736,P0405,2,1013.8,46.18
I0011068,O003737,P0062,1,81167.85,15.59
I0011069,O003737,P0004,1,178925.18,1.08
I0011070,O003737,P0264,1,14140.91,46.9
I0011071,O003737,P0137,5,2190.22,44.77
I0011072,O003737,P0362,-3,9694.17,22.96
I0011073,O003738,P0388,2,1546.28,0.06
I0011074,O003738,P0345,5,32878.38,7.39
I0011075,O003738,P0125,5,41644.94,9.56
I0011076,O003738,P0076,5,56625.11,42.91
I0011077,O003738,P0175,1,1609.84,24.18
I0011078,O003739,P0313,4,3610.87,5.7
I0011079,O003739,P0146,5,2375.34,40.01
I0011080,O003740,P0326,5,25240.98,19.65
I0011081,O003740,P0256,3,883.44,9.2
I0011082,O003740,P0147,2,829.56,1.44
I0011083,O003740,P0284,2,10224.81,28.69
I0011084,O003740,P0139,1,883.88,46.04
I0011085,O003741,P0381,2,2365.17,37.8
I0011086,O003742,P0457,4,1000.03,8.63
I0011087,O003742,P0234,4,6561.7,45.05
I0011088,O003743,P0445,1,1015.29,18.65
I0011089,O003743,P0155,3,2555.06,11.53
I0011090,O003744,P0478,5,2679.5,3.53
I0011091,O003744,P0396,3,2471.69,10.67
I0011092,O003745,P0360,3,917.57,49.05
I0011093,O003746,P0476,5,642.27,22.21
I0011094,O003746,P0295,5,11667.77,2.08
I0011095,O003746,P0447,1,2756.79,31.52
I0011096,O003746,P0137,1,2655.48,6.43
I0011097,O003746,P0108,1,139442.68,19.77
I0011098,O003747,P0269,2,3480.09,46.26
I0011099,O003747,P0449,5,2625.94,14.61
I0011100,O003747,P0417,4,3295.72,31.93
I0011101,O003747,P0296,1,13609.53,28.88
I0011102,O003748,P0456,-4,1364.5,28.76
I0011103,O003748,P0398,1,2840.07,29.31
I0011104,O003748,P0195,2,12896.47,33.02
I0011105,O003749,P0141,1,12161.7,5.33
I0011106,O003749,P0184,3,7454.5,44.93
I0011107,O003749,P0287,4,10163.59,44.23
I0011108,O003749,P0095,2,76781.01,15.67
I0011109,O003749,P0491,3,2828.78,48.01
I0011110,O003750,P0289,5,18273.92,31.77
I0011111,O003750,P0072,2,146772.99,9.18
I0011112,O003750,P0173,5,9969.97,16.71
I0011113,O003751,P0494,4,1223.26,48.56
I0011114,O003751,P0284,5,8407.44,48.28
I0011115,O003751,P0468,1,3728.37,46.64
I0011116,O003752,P0411,4,3172.28,41.19
I0011117,O003753,P0027,1,22559.46,24.34
I0011118,O003753,P0451,3,1473.35,42.15
I0011119,O003754,P0480,5,1501.48,13.71
I0011120,O003754,P0319,-3,26468.1,7.07
I0011121,O003754,P0226,5,4681.42,49.31
I0011122,O003754,P0293,1,4883.1,1.94
I0011123,O003754,P0498,5,1772.58,39.23
I0011124,O003755,P0197,1,960.6,41.25
I0011125,O003755,P0365,1,14049.9,13.73
I0011126,O003756,P0195,4,13367.49,30.64
I0011127,O003756,P0301,4,36052.74,38.11
I0011128,O003756,P0048,5,167027.27,28.77
I0011129,O003756,P0449,4,3304.37,19.8
I0011130,O003756,P0348,5,3655.35,25.18
I0011131,O003757,P0221,3,4475.22,31.44
I0011132,O003757,P0051,4,144362.93,44.16
I0011133,O003757,P0159,4,975.22,37.89
I0011134,O003757,P0305,2,22889.36,5.61
I0011135,O003758,P0251,5,10191.88,28.22
I0011136,O003759,P0189,3,8174.74,48.67
I0011137,O003759,P0459,4,732.6,44.46
I0011138,O003759,P0039,3,136007.61,48.16
I0011139,O003759,P0342,1,19705.66,18.38
I0011140,O003759,P0120,1,58102.04,6.0
I0011141,O003760,P0355,4,21249.99,6.26
I0011142,O003760,P0310,2,21380.88,11.5
I0011143,O003760,P0202,3,1069.66,11.14
I0011144,O003760,P0500,2,1953.85,26.76
I0011145,O003760,P0163,5,11841.71,8.2
I0011146,O003761,P0229,3,7834.92,30.99
I0011147,O003761,P0126,5,9496.9,7.61
I0011148,O003761,P0311,5,39577.02,4.98
I0011149,O003761,P0497,3,2764.53,18.27
I0011150,O003761,P0311,4,27771.44,5.43
I0011151,O003762,P0080,2,45118.32,6.31
I0011152,O003762,P0185,2,1003.21,40.8
I0011153,O003762,P0438,5,2442.38,22.26
I0011154,O003763,P0415,3,3427.75,3.35
I0011155,O003763,P0174,4,10208.7,30.58
I0011156,O003763,P0143,4,7650.85,14.05
I0011157,O003763,P0393,3,2007.03,45.43
